Venta_ID,Fecha_ISO,Tienda_ID,SKU_ID,Pais_Venta,CLIENTE_NOMBRE_PII,CLIENTE_EMAIL_PII,CLIENTE_EDAD_PII,Moneda_Transaccion,Monto_Total_Local,Impuesto_Local,Tasa_Referencia_Dia,Metodo_Pago,Es_Online,Canal_Origen,Costo_Envio_USD,Latitud_Tienda,Longitud_Tienda,Browser_User_Agent,ID_Session_Web,Flag_Fraude,Version_Esquema,Ref_S3_TXT
TXN-605275,2025-10-25T15:02:13.674400,STORE-016,SKU-00113,Colombia,---,user_5275@colombia.com,29.0,COP,3731975.8,506482.43,4100.0,Crypto,False,Web,23.78,-63.6607,131.5402,Mozilla/5.0... (Simulado),0xbf7cb485,0,v2.4.1,TXN-605275.txt
TXN-605276,2025-10-04T15:02:13.697708,STORE-015,SKU-00014,España,Ángel Niño,user_5276@españa.com,47.0,EUR,1349.14,202.37,0.92,N/A,1,Social,45.68,8.1355,-126.7207,Mozilla/5.0... (Simulado),0xa5a6317a,0,v2.4.1,TXN-605276.txt
TXN-605277,2025-09-05T15:02:13.717464,STORE-017,SKU-00068,USA,Müller S.,user_5277@usa.com,36.0,USD,1629.07,81.45,1.0,Credit Card,0,Social,21.13,-14.3958,-119.3002,Mozilla/5.0... (Simulado),0x16e95fe5,0,v2.4.1,TXN-605277.txt
TXN-605278,2025-12-10T15:02:13.739956,STORE-020,SKU-00081,México,Null User,user_5278@méxico.com,29.0,MXN,10609.23,1212.48,17.5,Unknown,False,Social,43.71,-63.632,11.9173,Mozilla/5.0... (Simulado),0x9a502619,0,v2.4.1,TXN-605278.txt
TXN-605279,2025-09-18T15:02:13.758014,STORE-001,SKU-00088,UK,Müller S.,user_5279_wrong_mail,38.0,GBP,1080.4,154.34,0.79,N/A,1,Web,37.38,55.9249,-59.5118,Mozilla/5.0... (Simulado),0xfca32298,0,v2.4.1,TXN-605279.txt
TXN-605280,2025-11-06T15:02:13.777820,STORE-017,SKU-00091,USA,---,user_5280@usa.com,35.0,USD,523.46,26.17,1.0,Unknown,Si,Social,26.0,55.6843,55.4291,Mozilla/5.0... (Simulado),0x5709f827,0,v2.4.1,TXN-605280.txt
TXN-605281,2025-07-15T15:02:13.799461,STORE-009,SKU-00066,USA,Null User,user_5281@usa.com,28.0,USD,701.57,35.08,1.0,Credit Card,0,App,48.55,-22.6398,161.514,Mozilla/5.0... (Simulado),0xda58a1b8,0,v2.4.1,TXN-605281.txt
TXN-605282,2026-02-25T15:02:13.816764,STORE-017,SKU-00038,USA,Müller S.,user_5282@usa.com,46.0,USD,428.39,21.42,1.0,Cash,True,Web,25.19,-72.4778,-71.9015,Mozilla/5.0... (Simulado),0xafa74bb5,1,v2.4.1,TXN-605282.txt
TXN-605283,2025-06-29T15:02:13.837412,STORE-005,SKU-00063,México,Josue Castañeda,user_5283@méxico.com,,MXN,13199.62,1508.53,17.5,N/A,False,App,9.08,14.5044,-84.5099,Mozilla/5.0... (Simulado),0x83b6509e,0,v2.4.1,TXN-605283.txt
TXN-605284,2025-12-04T15:02:13.856696,STORE-015,SKU-00049,España,Ángel Niño,user_5284@españa.com,42.0,EUR,580.54,87.08,0.92,Unknown,Si,App,26.28,-37.4262,-80.9363,Mozilla/5.0... (Simulado),0x81b21e85,0,v2.4.1,TXN-605284.txt
TXN-605285,2025-09-14T15:02:13.876075,STORE-005,SKU-00061,México,Ángel Niño,user_5285_wrong_mail,33.0,MXN,7612.15,869.96,17.5,N/A,0,Web,32.78,-18.1341,132.8013,Mozilla/5.0... (Simulado),0x2b5ac510,0,v2.4.1,TXN-605285.txt
TXN-605286,2025-11-10T15:02:13.898421,STORE-009,SKU-00086,USA,Ángel Niño,user_5286_wrong_mail,30.0,USD,1179.29,58.96,1.0,Crypto,True,Social,43.35,-12.4184,-74.138,Mozilla/5.0... (Simulado),0x3515ecfb,0,v2.4.1,TXN-605286.txt
TXN-605287,2025-12-20T15:02:13.918526,STORE-011,SKU-00015,USA,Null User,user_5287@usa.com,34.0,USD,752.12,37.61,1.0,Cash,0,App,47.11,61.5614,-106.2112,Mozilla/5.0... (Simulado),0xdd681286,1,v2.4.1,TXN-605287.txt
TXN-605288,2025-07-25T15:02:13.937461,STORE-020,SKU-00117,México,Müller S.,user_5288@méxico.com,26.0,MXN,3662.75,418.6,17.5,Crypto,0,Web,27.21,-80.9027,20.9938,Mozilla/5.0... (Simulado),0x9fced21,0,v2.4.1,TXN-605288.txt
TXN-605289,2026-01-17T15:02:13.957079,STORE-011,SKU-00102,USA,Null User,user_5289@usa.com,27.0,USD,964.22,48.21,1.0,Cash,0,Web,23.91,61.7858,-179.2602,Mozilla/5.0... (Simulado),0x6d8da047,0,v2.4.1,TXN-605289.txt
TXN-605290,2025-10-11T15:02:13.983100,STORE-001,SKU-00081,UK,Null User,user_5290@uk.com,40.0,GBP,478.93,68.42,0.79,Credit Card,False,Web,27.34,54.4923,171.2665,Mozilla/5.0... (Simulado),0x41e6775c,0,v2.4.1,TXN-605290.txt
TXN-605291,2025-10-03T15:02:14.002085,STORE-015,SKU-00033,España,Müller S.,user_5291@españa.com,52.0,USD,118.61,17.79,0.92,Unknown,True,Web,20.26,-69.5806,5.6417,Mozilla/5.0... (Simulado),0x969feb0e,0,v2.4.1,TXN-605291.txt
TXN-605292,2025-05-14T15:02:14.022692,STORE-016,SKU-00125,Colombia,Josue Castañeda,user_5292@colombia.com,30.0,COP,3756830.0,509855.5,4100.0,Unknown,1,Social,10.88,64.1259,56.1914,Mozilla/5.0... (Simulado),0x5e5bdb54,1,v2.4.1,TXN-605292.txt
TXN-605293,2025-06-15T15:02:14.042330,STORE-014,SKU-00034,USA,---,user_5293@usa.com,,USD,1045.51,52.28,1.0,N/A,No,Web,33.22,-88.9704,111.0674,Mozilla/5.0... (Simulado),0xe8121d6d,0,v2.4.1,TXN-605293.txt
TXN-605294,2025-05-17T15:02:14.062911,STORE-014,SKU-ERROR-2787,USA,Josue Castañeda,user_5294@usa.com,24.0,USD,140.0,7.0,1.0,Cash,False,Social,26.25,37.4748,96.0835,Mozilla/5.0... (Simulado),0x6c557b5f,0,v2.4.1,TXN-605294.txt
TXN-605295,2025-12-30T15:02:14.081362,STORE-018,SKU-00060,UK,Josue Castañeda,user_5295@uk.com,36.0,USD,152.68,21.81,0.79,N/A,False,App,12.83,15.6763,-66.8411,Mozilla/5.0... (Simulado),0x76c71177,0,v2.4.1,TXN-605295.txt
TXN-605296,2025-12-27T15:02:14.099305,STORE-020,SKU-00135,México,Null User,user_5296_wrong_mail,28.0,MXN,18974.76,2168.54,17.5,Unknown,1,App,43.99,-39.2322,-112.466,Mozilla/5.0... (Simulado),0x38d35134,0,v2.4.1,TXN-605296.txt
TXN-605297,2025-04-01T15:02:14.121592,STORE-008,SKU-00027,UK,Null User,user_5297@uk.com,44.0,GBP,150.31,21.47,0.79,Unknown,No,Social,21.92,80.9795,-51.5242,Mozilla/5.0... (Simulado),0xda2ebe87,1,v2.4.1,TXN-605297.txt
TXN-605298,2025-05-26T15:02:14.141999,STORE-010,SKU-00105,México,Josue Castañeda,user_5298@méxico.com,37.0,MXN,15602.83,1783.18,17.5,Crypto,True,Store,10.6,89.8013,-165.4369,Mozilla/5.0... (Simulado),0xa9744ad0,0,v2.4.1,TXN-605298.txt
TXN-605299,2026-01-18T15:02:14.161068,STORE-013,SKU-00107,USA,---,user_5299@usa.com,32.0,USD,1613.12,80.66,1.0,Cash,No,App,43.74,-39.8497,159.7378,Mozilla/5.0... (Simulado),0x3d337b7d,0,v2.4.1,TXN-605299.txt
TXN-605300,2025-09-12T15:02:14.210973,STORE-004,SKU-00115,Colombia,Null User,user_5300@colombia.com,25.0,COP,2206800.4,299494.34,4100.0,Credit Card,1,App,19.0,-14.0332,-69.1219,Mozilla/5.0... (Simulado),0xd18fd77f,0,v2.4.1,TXN-605300.txt
TXN-605301,2025-12-07T15:02:14.227975,STORE-015,SKU-00148,España,Null User,user_5301_wrong_mail,39.0,EUR,165.16,24.77,0.92,Credit Card,False,Social,14.28,-10.1354,26.1544,Mozilla/5.0... (Simulado),0x6c773d10,0,v2.4.1,TXN-605301.txt
TXN-605302,2025-12-04T15:02:14.245651,STORE-004,SKU-00145,Colombia,Null User,user_5302@colombia.com,37.0,COP,474181.4,64353.19,4100.0,Crypto,False,Store,43.19,-85.0153,-25.0097,Mozilla/5.0... (Simulado),0x401a0a72,1,v2.4.1,TXN-605302.txt
TXN-605303,2025-03-03T15:02:14.268468,STORE-011,SKU-00149,USA,Null User,user_5303@usa.com,37.0,USD,589.3,29.47,1.0,N/A,True,App,6.29,84.781,36.9958,Mozilla/5.0... (Simulado),0x22fb40f4,1,v2.4.1,TXN-605303.txt
TXN-605304,2025-07-05T15:02:14.285706,STORE-007,SKU-00124,España,Null User,user_5304@españa.com,35.0,EUR,996.26,149.44,0.92,Crypto,Si,Social,43.66,37.2861,-114.5455,Mozilla/5.0... (Simulado),0xa09b21d3,0,v2.4.1,TXN-605304.txt
TXN-605305,2026-02-21T15:02:14.308013,STORE-017,SKU-00124,USA,Müller S.,user_5305@usa.com,40.0,USD,1082.89,54.14,1.0,Unknown,No,Store,9.25,15.2736,125.7007,Mozilla/5.0... (Simulado),0xa47abb72,0,v2.4.1,TXN-605305.txt
TXN-605306,2025-07-16T15:02:14.328374,STORE-006,SKU-00062,UK,Josue Castañeda,user_5306@uk.com,34.0,GBP,755.59,107.94,0.79,Cash,True,Store,17.81,81.7755,141.1957,Mozilla/5.0... (Simulado),0x79f92166,0,v2.4.1,TXN-605306.txt
TXN-605307,2025-12-28T15:02:14.353825,STORE-014,SKU-00050,USA,Null User,user_5307@usa.com,27.0,USD,598.39,29.92,1.0,Unknown,False,Social,5.77,-72.8701,-166.8637,Mozilla/5.0... (Simulado),0xd0468586,1,v2.4.1,TXN-605307.txt
TXN-605308,2025-05-31T15:02:14.372557,STORE-018,SKU-00061,UK,---,user_5308@uk.com,38.0,GBP,343.63,49.09,0.79,Crypto,No,Store,26.54,-79.8475,-148.3842,Mozilla/5.0... (Simulado),0xde7102d,0,v2.4.1,TXN-605308.txt
TXN-605309,2025-04-01T15:02:14.389662,STORE-017,SKU-00085,USA,Josue Castañeda,user_5309@usa.com,29.0,USD,1155.17,57.76,1.0,Crypto,False,Store,26.68,3.4469,85.0133,Mozilla/5.0... (Simulado),0xc068e07f,0,v2.4.1,TXN-605309.txt
TXN-605310,2026-01-14T15:02:14.408819,STORE-001,SKU-00121,UK,Ángel Niño,user_5310@uk.com,39.0,GBP,693.84,99.12,0.79,Crypto,False,Store,11.07,-15.285,111.7484,Mozilla/5.0... (Simulado),0x79f24b08,1,v2.4.1,TXN-605310.txt
TXN-605311,2025-12-14T15:02:14.428820,STORE-013,SKU-00038,USA,Ángel Niño,user_5311@usa.com,37.0,USD,428.39,21.42,1.0,Crypto,No,Store,33.02,-87.9344,169.6569,Mozilla/5.0... (Simulado),0xf3592331,0,v2.4.1,TXN-605311.txt
TXN-605312,2025-10-05T15:02:14.448745,STORE-005,SKU-00082,México,---,user_5312@méxico.com,26.0,MXN,24404.94,2789.14,17.5,Unknown,True,Store,49.37,1.1393,-152.213,Mozilla/5.0... (Simulado),0x17c2c928,1,v2.4.1,TXN-605312.txt
TXN-605313,2025-12-01T15:02:14.467610,STORE-005,SKU-00149,México,---,user_5313@méxico.com,37.0,MXN,10312.78,1178.6,17.5,Crypto,False,Social,41.8,23.2293,-50.8474,Mozilla/5.0... (Simulado),0xe1e90d9b,0,v2.4.1,TXN-605313.txt
TXN-605314,2025-09-22T15:02:14.487211,STORE-005,SKU-ERROR-4966,México,Josue Castañeda,user_5314@méxico.com,24.0,MXN,2450.0,280.0,17.5,Cash,Si,Social,22.36,-60.2866,73.5274,Mozilla/5.0... (Simulado),0xe80b66d4,0,v2.4.1,TXN-605314.txt
TXN-605315,2025-07-07T15:02:14.505875,STORE-019,SKU-00043,USA,Müller S.,user_5315@usa.com,,USD,808.71,40.44,1.0,Credit Card,0,Social,33.9,38.8465,106.2031,Mozilla/5.0... (Simulado),0x8500c36b,0,v2.4.1,TXN-605315.txt
TXN-605316,2025-08-14T15:02:14.527697,STORE-012,SKU-00122,México,Müller S.,user_5316@méxico.com,37.0,MXN,8374.59,957.1,17.5,Crypto,False,Store,17.15,-44.8365,-83.4777,Mozilla/5.0... (Simulado),0x9ab2b7ba,0,v2.4.1,TXN-605316.txt
TXN-605317,2025-08-10T15:02:14.549675,STORE-001,SKU-00049,UK,Josue Castañeda,user_5317@uk.com,37.0,GBP,498.51,71.22,0.79,Unknown,0,Web,36.08,-4.8892,-178.5386,Mozilla/5.0... (Simulado),0xb1c003c5,1,v2.4.1,TXN-605317.txt
TXN-605318,2026-02-04T15:02:14.568388,STORE-006,SKU-00004,UK,Müller S.,user_5318@uk.com,51.0,GBP,1193.84,170.55,0.79,Crypto,Si,Social,17.66,27.5695,80.0282,Mozilla/5.0... (Simulado),0x12787db,0,v2.4.1,TXN-605318.txt
TXN-605319,2025-03-11T15:02:14.586201,STORE-011,SKU-00089,USA,Null User,user_5319@usa.com,31.0,USD,1472.02,73.6,1.0,Credit Card,1,Web,31.0,-42.7625,-67.7618,Mozilla/5.0... (Simulado),0x17015f5f,1,v2.4.1,TXN-605319.txt
TXN-605320,2025-05-17T15:02:14.603715,STORE-003,SKU-00098,Colombia,Müller S.,user_5320@colombia.com,24.0,COP,6036413.6,819227.56,4100.0,Crypto,1,Web,14.73,78.963,125.2772,Mozilla/5.0... (Simulado),0x74bc5336,0,v2.4.1,TXN-605320.txt
TXN-605321,2025-08-15T15:02:14.625320,STORE-016,SKU-00126,Colombia,Josue Castañeda,user_5321@colombia.com,30.0,COP,4428869.2,601060.82,4100.0,Unknown,1,App,27.95,-89.2843,72.3156,Mozilla/5.0... (Simulado),0x422060d4,0,v2.4.1,TXN-605321.txt
TXN-605322,2026-01-17T15:02:14.646231,STORE-003,SKU-00052,Colombia,---,user_5322@colombia.com,30.0,COP,6153394.8,835103.58,4100.0,N/A,False,Store,48.93,-62.4138,-24.8864,Mozilla/5.0... (Simulado),0x18183913,0,v2.4.1,TXN-605322.txt
TXN-605323,2025-05-04T15:02:14.662818,STORE-019,SKU-00138,USA,Ángel Niño,user_5323@usa.com,,USD,251.83,12.59,1.0,Unknown,True,Web,21.16,15.103,114.2534,Mozilla/5.0... (Simulado),0x8b63f50a,0,v2.4.1,TXN-605323.txt
TXN-605324,2025-10-03T15:02:14.683217,STORE-005,SKU-00044,México,Ángel Niño,user_5324@méxico.com,27.0,MXN,2489.2,284.48,17.5,Credit Card,False,Web,14.78,-20.2517,135.958,Mozilla/5.0... (Simulado),0x3bf35e27,1,v2.4.1,TXN-605324.txt
TXN-605325,2025-11-06T15:02:14.703115,STORE-017,SKU-ERROR-3043,USA,Josue Castañeda,user_5325_wrong_mail,35.0,JPY,140.0,7.0,1.0,Unknown,No,Store,13.48,-50.5027,-146.1744,Mozilla/5.0... (Simulado),0x8172e557,0,v2.4.1,TXN-605325.txt
TXN-605326,2025-09-16T15:02:14.726814,STORE-002,SKU-00117,USA,Müller S.,user_5326@usa.com,,USD,209.3,10.47,1.0,Crypto,False,Web,29.74,4.2719,-120.3343,Mozilla/5.0... (Simulado),0x26e9f3aa,0,v2.4.1,TXN-605326.txt
TXN-605327,2025-02-26T15:02:14.745073,STORE-014,SKU-00073,USA,Josue Castañeda,user_5327@usa.com,24.0,USD,1437.2,71.86,1.0,Credit Card,Si,Web,16.11,74.3664,-54.9815,Mozilla/5.0... (Simulado),0x67f46e47,0,v2.4.1,TXN-605327.txt
TXN-605328,2025-11-30T15:02:14.764254,STORE-009,SKU-00122,USA,---,user_5328@usa.com,7.0,USD,478.55,23.93,1.0,Cash,0,Social,32.98,41.9372,147.9538,Mozilla/5.0... (Simulado),0xfc177ac8,0,v2.4.1,TXN-605328.txt
TXN-605329,2025-03-16T15:02:14.784632,STORE-005,SKU-00064,México,Null User,user_5329@méxico.com,32.0,MXN,26664.82,3047.41,17.5,N/A,1,App,41.53,-40.133,-42.8804,Mozilla/5.0... (Simulado),0x294c43a8,0,v2.4.1,TXN-605329.txt
TXN-605330,2025-12-30T15:02:14.800856,STORE-018,SKU-00060,UK,Null User,user_5330@uk.com,,GBP,152.68,21.81,0.79,Cash,No,Social,38.71,58.5925,90.3893,Mozilla/5.0... (Simulado),0xf887b496,0,v2.4.1,TXN-605330.txt
TXN-605331,2025-05-26T15:02:14.819435,STORE-020,SKU-ERROR-3436,México,---,user_5331@méxico.com,,MXN,2450.0,280.0,17.5,Cash,True,Social,20.16,44.4142,55.943,Mozilla/5.0... (Simulado),0xed9fabea,0,v2.4.1,TXN-605331.txt
TXN-605332,2025-09-21T15:02:14.843826,STORE-016,SKU-ERROR-5444,Colombia,Josue Castañeda,user_5332@colombia.com,34.0,COP,574000.0,77900.0,4100.0,Credit Card,No,Store,46.24,-8.2683,-146.1042,Mozilla/5.0... (Simulado),0x413811,0,v2.4.1,TXN-605332.txt
TXN-605333,2025-10-08T15:02:14.865610,STORE-001,SKU-00044,UK,Josue Castañeda,user_5333@uk.com,29.0,GBP,112.37,16.05,0.79,N/A,True,App,15.43,16.8379,51.5719,Mozilla/5.0... (Simulado),0xd356c8b5,0,v2.4.1,TXN-605333.txt
TXN-605334,2025-12-24T15:02:14.883215,STORE-002,SKU-00069,USA,Ángel Niño,user_5334@usa.com,38.0,USD,240.93,12.05,1.0,Cash,1,Web,41.73,-3.7309,85.9263,Mozilla/5.0... (Simulado),0xb6700221,1,v2.4.1,TXN-605334.txt
TXN-605335,2025-04-15T15:02:14.906500,STORE-017,SKU-00137,USA,Null User,user_5335@usa.com,34.0,USD,1542.02,77.1,1.0,Crypto,1,App,32.76,31.5242,-178.5422,Mozilla/5.0... (Simulado),0xe8cd78a1,0,v2.4.1,TXN-605335.txt
TXN-605336,2025-08-10T15:02:14.926937,STORE-017,SKU-00143,USA,Ángel Niño,user_5336_wrong_mail,31.0,USD,515.35,25.77,1.0,Unknown,No,Social,23.72,60.3464,68.2421,Mozilla/5.0... (Simulado),0xf197a75c,1,v2.4.1,TXN-605336.txt
TXN-605337,2025-04-01T15:02:14.949097,STORE-001,SKU-00150,UK,Josue Castañeda,user_5337@uk.com,48.0,GBP,971.93,138.85,0.79,Credit Card,1,App,22.87,36.8604,-59.9315,Mozilla/5.0... (Simulado),0xbeead5bf,0,v2.4.1,TXN-605337.txt
TXN-605338,2025-10-02T15:02:14.970005,STORE-007,SKU-00090,España,---,user_5338@españa.com,51.0,EUR,145.7,21.85,0.92,N/A,Si,Store,33.94,89.8055,-23.1254,Mozilla/5.0... (Simulado),0x5e51eb5d,0,v2.4.1,TXN-605338.txt
TXN-605339,2026-01-12T15:02:14.989175,STORE-001,SKU-00067,UK,Null User,user_5339@uk.com,50.0,GBP,1264.89,180.7,0.79,Cash,Si,Web,44.18,-39.0646,-10.2915,Mozilla/5.0... (Simulado),0x25995c0b,0,v2.4.1,TXN-605339.txt
TXN-605340,2025-10-22T15:02:15.007084,STORE-002,SKU-00138,USA,---,user_5340@usa.com,35.0,USD,251.83,12.59,1.0,Unknown,0,Store,16.45,-82.5882,-66.504,Mozilla/5.0... (Simulado),0xb46c5237,1,v2.4.1,TXN-605340.txt
TXN-605341,2025-11-01T15:02:15.024496,STORE-014,SKU-00103,USA,Josue Castañeda,user_5341@usa.com,48.0,USD,520.02,26.0,1.0,Cash,No,Store,30.18,-2.6324,-131.9875,Mozilla/5.0... (Simulado),0x2823280d,0,v2.4.1,TXN-605341.txt
TXN-605342,2025-11-01T15:02:15.045384,STORE-019,SKU-00047,USA,---,user_5342@usa.com,36.0,JPY,891.76,44.59,1.0,Cash,Si,Store,34.58,-15.8751,120.999,Mozilla/5.0... (Simulado),0xb1b21d64,0,v2.4.1,TXN-605342.txt
TXN-605343,2025-09-08T15:02:15.065659,STORE-018,SKU-00019,UK,Ángel Niño,user_5343@uk.com,29.0,EUR,1225.89,175.13,0.79,Crypto,True,Store,6.28,-3.9338,115.6782,Mozilla/5.0... (Simulado),0xcd995bf4,1,v2.4.1,TXN-605343.txt
TXN-605344,2025-12-31T15:02:15.085822,STORE-014,SKU-00006,USA,Ángel Niño,user_5344@usa.com,26.0,USD,645.86,32.29,1.0,Cash,Si,App,48.22,-54.6127,110.5028,Mozilla/5.0... (Simulado),0x724a6064,0,v2.4.1,TXN-605344.txt
TXN-605345,2025-10-19T15:02:15.105489,STORE-011,SKU-00052,USA,Müller S.,user_5345@usa.com,20.0,USD,1500.83,75.04,1.0,Crypto,No,Social,33.21,57.9864,43.794,Mozilla/5.0... (Simulado),0x9236c79c,1,v2.4.1,TXN-605345.txt
TXN-605346,2026-02-16T15:02:15.124589,STORE-006,SKU-00001,UK,Müller S.,user_5346@uk.com,32.0,GBP,1151.25,164.46,0.79,N/A,False,App,10.87,-83.4503,-163.9435,Mozilla/5.0... (Simulado),0x93b37af8,0,v2.4.1,TXN-605346.txt
TXN-605347,2025-08-17T15:02:15.145986,STORE-002,SKU-00039,USA,Ángel Niño,user_5347@usa.com,22.0,USD,881.33,44.07,1.0,Unknown,Si,Social,18.62,-48.0066,-152.1485,Mozilla/5.0... (Simulado),0x7ec14d8,0,v2.4.1,TXN-605347.txt
TXN-605348,2025-12-30T15:02:15.164415,STORE-007,SKU-00075,España,Müller S.,user_5348@españa.com,43.0,EUR,246.85,37.03,0.92,Cash,Si,App,39.07,-69.9388,-86.6856,Mozilla/5.0... (Simulado),0x84e2be9,0,v2.4.1,TXN-605348.txt
TXN-605349,2026-01-03T15:02:15.187612,STORE-014,SKU-00036,USA,Null User,user_5349@usa.com,37.0,USD,930.3,46.52,1.0,Crypto,No,Social,35.08,-28.7562,49.032,Mozilla/5.0... (Simulado),0xfcd346c,0,v2.4.1,TXN-605349.txt
TXN-605350,2025-04-20T15:02:15.208190,STORE-001,SKU-00126,UK,Null User,user_5350@uk.com,,GBP,853.37,121.91,0.79,Cash,False,App,37.31,85.6296,21.959,Mozilla/5.0... (Simulado),0xceb0a820,1,v2.4.1,TXN-605350.txt
TXN-605351,2025-07-03T15:02:15.228148,STORE-004,SKU-00098,Colombia,Null User,user_5351@colombia.com,23.0,COP,6036413.6,819227.56,4100.0,Cash,True,Web,20.05,77.289,-144.1057,Mozilla/5.0... (Simulado),0xda6f3abc,0,v2.4.1,TXN-605351.txt
TXN-605352,2025-08-03T15:02:15.246415,STORE-020,SKU-00132,México,Müller S.,user_5352@méxico.com,36.0,MXN,10581.55,1209.32,17.5,Credit Card,False,Store,42.93,15.3729,-22.8435,Mozilla/5.0... (Simulado),0x24ff1c54,0,v2.4.1,TXN-605352.txt
TXN-605353,2025-11-19T15:02:15.263546,STORE-012,SKU-ERROR-3531,México,Josue Castañeda,user_5353@méxico.com,26.0,MXN,2450.0,280.0,17.5,Unknown,1,Social,30.84,-0.227,-175.2077,Mozilla/5.0... (Simulado),0xac956cd3,0,v2.4.1,TXN-605353.txt
TXN-605354,2025-07-17T15:02:15.296059,STORE-005,SKU-00013,México,Null User,user_5354@méxico.com,45.0,MXN,22909.46,2618.22,17.5,Cash,0,Store,10.82,66.1664,162.7155,Mozilla/5.0... (Simulado),0x6ef41883,0,v2.4.1,TXN-605354.txt
TXN-605355,2025-08-12T15:02:15.316899,STORE-005,SKU-00099,México,Null User,user_5355@méxico.com,29.0,USD,18369.12,2099.33,17.5,Unknown,Si,Web,30.46,23.4476,-116.5351,Mozilla/5.0... (Simulado),0x6696b968,0,v2.4.1,TXN-605355.txt
TXN-605356,2026-01-24T15:02:15.333893,STORE-017,SKU-00022,USA,Müller S.,user_5356@usa.com,25.0,USD,833.13,41.66,1.0,Cash,True,Store,24.1,64.3223,94.4066,Mozilla/5.0... (Simulado),0x39586eca,0,v2.4.1,TXN-605356.txt
TXN-605357,2025-07-30T15:02:15.353530,STORE-003,SKU-00119,Colombia,Ángel Niño,user_5357@colombia.com,23.0,USD,1891731.8,256735.03,4100.0,Crypto,1,Social,33.57,68.3224,158.9537,Mozilla/5.0... (Simulado),0xcdb0eba,1,v2.4.1,TXN-605357.txt
TXN-605358,2025-11-03T15:02:15.369982,STORE-016,SKU-00041,Colombia,Null User,user_5358_wrong_mail,27.0,COP,3937754.8,534409.58,4100.0,N/A,0,Web,21.38,-3.0297,-89.4599,Mozilla/5.0... (Simulado),0x3e9762d5,0,v2.4.1,TXN-605358.txt
TXN-605359,2025-07-22T15:02:15.389741,STORE-007,SKU-00062,España,---,user_5359@españa.com,42.0,EUR,879.92,131.99,0.92,Crypto,True,Social,23.02,-53.9769,-159.9412,Mozilla/5.0... (Simulado),0x6d9427ca,0,v2.4.1,TXN-605359.txt
TXN-605360,2025-07-10T15:02:15.406059,STORE-017,SKU-00035,USA,Müller S.,user_5360@usa.com,33.0,USD,483.2,24.16,1.0,N/A,False,Social,43.24,19.5679,-72.9097,Mozilla/5.0... (Simulado),0x7df159e6,0,v2.4.1,TXN-605360.txt
TXN-605361,2025-06-11T15:02:15.423896,STORE-002,SKU-00069,USA,Müller S.,user_5361@usa.com,,USD,240.93,12.05,1.0,Unknown,0,Store,49.44,71.5302,-149.0269,Mozilla/5.0... (Simulado),0xa378109,0,v2.4.1,TXN-605361.txt
TXN-605362,2026-01-18T15:02:15.440858,STORE-010,SKU-00136,México,Ángel Niño,user_5362@méxico.com,37.0,MXN,25639.98,2930.28,17.5,Credit Card,No,Web,43.62,6.7496,21.537,Mozilla/5.0... (Simulado),0x4ab59bdb,1,v2.4.1,TXN-605362.txt
TXN-605363,2025-07-04T15:02:15.458742,STORE-018,SKU-00019,UK,---,user_5363@uk.com,48.0,GBP,1225.89,175.13,0.79,Crypto,1,Store,38.9,2.678,-120.8315,Mozilla/5.0... (Simulado),0x2678610c,0,v2.4.1,TXN-605363.txt
TXN-605364,2025-03-12T15:02:15.479200,STORE-006,SKU-00007,UK,Ángel Niño,user_5364@uk.com,41.0,GBP,483.41,69.06,0.79,Credit Card,True,Web,37.35,89.5221,-167.7023,Mozilla/5.0... (Simulado),0x3f494e13,0,v2.4.1,TXN-605364.txt
TXN-605365,2026-02-21T15:02:15.496000,STORE-011,SKU-00041,USA,---,user_5365@usa.com,,USD,960.43,48.02,1.0,N/A,False,App,27.52,82.7329,32.0237,Mozilla/5.0... (Simulado),0xa58e759,1,v2.4.1,TXN-605365.txt
TXN-605366,2025-03-29T15:02:15.514723,STORE-014,SKU-00118,USA,---,user_5366@usa.com,35.0,USD,1570.95,78.55,1.0,Cash,No,App,12.22,52.9438,43.2708,Mozilla/5.0... (Simulado),0x1a8bf4cd,0,v2.4.1,TXN-605366.txt
TXN-605367,2025-12-14T15:02:15.536828,STORE-010,SKU-00032,México,Josue Castañeda,user_5367@méxico.com,,MXN,2206.22,252.14,17.5,N/A,False,App,10.42,7.2192,-88.1162,Mozilla/5.0... (Simulado),0xe5116880,0,v2.4.1,TXN-605367.txt
TXN-605368,2025-03-20T15:02:15.557633,STORE-012,SKU-00116,México,Josue Castañeda,user_5368_wrong_mail,31.0,MXN,17245.55,1970.92,17.5,Cash,True,Web,42.69,-35.8336,-53.6371,Mozilla/5.0... (Simulado),0x740a49c2,1,v2.4.1,TXN-605368.txt
TXN-605369,2025-03-02T15:02:15.577952,STORE-005,SKU-00039,México,Müller S.,user_5369_wrong_mail,22.0,JPY,15423.24,1762.66,17.5,Cash,No,Web,40.37,9.8933,90.7671,Mozilla/5.0... (Simulado),0x3792229d,0,v2.4.1,TXN-605369.txt
TXN-605370,2025-06-27T15:02:15.597893,STORE-017,SKU-00039,USA,---,user_5370@usa.com,33.0,USD,881.33,44.07,1.0,Cash,Si,App,25.93,-27.4794,-178.4888,Mozilla/5.0... (Simulado),0x45ac4a28,0,v2.4.1,TXN-605370.txt
